Id,SalePrice
1583,12.612645501330162
2309,12.609583347987604
2296,12.609183081161373
2507,12.608025882614829
2288,12.607173553954118
2176,12.603717175644462
2266,12.603573230628303
2633,12.593987406346484
2666,12.590828722768215
2535,12.585330265992617
1958,12.585135321939996
1673,12.582496028075207
2038,12.581293878180727
1495,12.581227866901635
2301,12.576117707732042
2664,12.575069481707661
2663,12.573559355988987
2175,12.573222193380472
2624,12.573143009016645
2680,12.569221842861994
2687,12.568655902823762
1996,12.567734739347703
1681,12.564538764287565
2653,12.563940403417865
2670,12.563698121527816
1744,12.552175122563117
1886,12.552120001793561
2374,12.551710644433335
2350,12.548381586098179
1709,12.548079182447436
1951,12.545244416703818
1628,12.537744540970904
1976,12.536323543894774
2352,12.535316686750429
2335,12.533732554883695
1674,12.53234492773324
1967,12.529781928869937
1503,12.529252943166679
1704,12.529224185163622
1973,12.52790980160354
2376,12.525269928758286
2223,12.524182498668601
2833,12.523537120303677
1701,12.523301635996527
2850,12.522173985785146
2007,12.520689898424662
2823,12.516452100431106
1862,12.514891967122063
2508,12.514411988267177
1703,12.51394113206431
1712,12.513400880365053
2334,12.513295001367286
1696,12.510451431838407
2506,12.50570643176659
2236,12.503554940001484
1692,12.503147216387758
2654,12.501895429845723
2679,12.501407788289587
1739,12.495453440887475
2373,12.491938173842035
1477,12.491924827716446
1702,12.491543992912694
2362,12.490378921563897
2030,12.49007883933471
1671,12.487659029319293
1888,12.487387473229816
2161,12.48663493890834
1939,12.485614506239525
1882,12.485361666074992
1871,12.484229363507891
1864,12.483240600630257
1863,12.48286925326357
2351,12.480880482305912
1713,12.480415684002692
2304,12.480365333921625
1999,12.480264820561175
2338,12.480131085569466
2623,12.47799769954486
1488,12.477134533209755
2003,12.474168080312644
2001,12.471004791792364
1711,12.46527221014986
2004,12.464226525663312
2228,12.463933535882529
2303,12.46194432836707
2686,12.460254312288335
2041,12.460214198655516
2002,12.459424915407412
2032,12.45482238153357
1623,12.45430179245882
2033,12.452143477017474
2593,12.450511144312124
2353,12.449955683129417
1751,12.449728639591129
2514,12.449248211872295
1917,12.446979190670268
1640,12.43548645659446
2024,12.433832351980714
2598,12.432118038565587
2534,12.431968897497708
2574,12.430268158617256
2895,12.428531186591423
2345,12.42692543573947
2177,12.425916705212119
2864,12.425752337647378
1867,12.425740359197208
1573,12.424726302962474
1885,12.422288496403322
2174,12.421110665322983
2339,12.420658963273276
1605,12.416663040300323
2536,12.415954190164662
2302,12.413967504422578
2816,12.413855341237555
2005,12.41376346729417
2234,12.40999812468924
2851,12.409536182757316
1949,12.407808435342009
2678,12.403173495549893
2638,12.399050695547416
1705,12.398891102551357
1632,12.396686247636103
2229,12.396630813619588
2537,12.395080606979546
2832,12.394315603215695
1700,12.39417275498051
2852,12.393977830152192
2164,12.390298806683036
2308,12.39003142308007
2510,12.385844056997085
2830,12.385776184186975
1952,12.384886614716738
2375,12.381662386449428
2573,12.379526361005517
2031,12.379294059093295
2718,12.375846227602588
2156,12.375815146264795
1873,12.374850158430926
2765,12.37461296316303
1720,12.373105482457937
2182,12.372416798269626
1643,12.372144103601084
2496,12.37106552247431
2221,12.37013253426737
1915,12.369404801284494
2384,12.369089730217446
2189,12.36880256813872
2178,12.367885997975533
1994,12.367735665802979
2509,12.36672696476761
1507,12.364259130990595
2835,12.362687859889789
1738,12.362257268629017
1644,12.362188903524311
2848,12.362081872588748
2321,12.361462022562293
1482,12.361079344999284
1881,12.360842335528895
1596,12.359909173560121
1566,12.357906148316614
2618,12.35753570786118
2688,12.356878681794766
1745,12.35486425383831
2342,12.354790779871283
1710,12.354109812192126
1504,12.35305803142691
2344,12.351350712857737
2828,12.350858578569948
1584,12.348959034283684
2531,12.346059730661045
1983,12.342561074072796
1982,12.341348185768002
1642,12.336485028460107
2325,12.336242930819884
2754,12.334638454541844
1608,12.334434051450298
2752,12.332553454366707
2310,12.332259117755683
2592,12.330986713167034
1980,12.33072659485969
2853,12.327781475967477
2208,12.327517573531017
1924,12.32557841589163
1878,12.324749834125404
1990,12.324274349852546
1725,12.323411895574747
2532,12.323330771520022
2158,12.323136163053643
1677,12.321569637129366
2369,12.320548419815458
2583,12.320195475326623
2519,12.319370313606955
2348,12.318902132520813
2901,12.318270421327098
2842,12.315658391975692
2328,12.31529544776612
2343,12.315093553384687
1870,12.31500041525149
2899,12.313866000415166
2383,12.313093392558141
2341,12.310716587729893
2591,12.309577026588656
2271,12.308959750544863
2157,12.308430908434179
2522,12.308388531567383
1575,12.307975108547058
1748,12.307340838978446
2896,12.30506861619544
1604,12.304421597483328
1568,12.30174352479453
2327,12.301460415638001
2150,12.300663898651349
2224,12.297702843306775
1992,12.297448877961074
2039,12.294584160400493
1638,12.294190418998191
1991,12.294031357904002
1576,12.292846490012154
2586,12.29071102167977
1505,12.290010165967233
2262,12.288558289524548
2006,12.288453887039807
1925,12.28754342958923
2367,12.28752537199832
1496,12.286181558880928
2222,12.282575502215186
2231,12.282433773209947
2919,12.281616642498626
2568,12.281370347021403
1856,12.279337227487781
1707,12.279122802931521
1740,12.278986964566228
1714,12.278683070548613
1884,12.276532546604717
2834,12.27631991321823
1943,12.275224010767522
1985,12.274892691827914
2346,12.274377379156434
2272,12.274325084734429
1490,12.27322804366169
2365,12.272499741484008
1747,12.271617175248934
1746,12.271242291614184
2170,12.271098543880063
1887,12.26984746986122
1486,12.269063141891943
2475,12.266798586420654
2590,12.263498848527991
2235,12.263344061606269
1631,12.26234690666479
1724,12.262135578837936
1767,12.261704760538201
2159,12.260531240046873
1923,12.259148190303012
2505,12.259125188588502
2520,12.258990107664976
1688,12.258704074673359
2397,12.257280973785385
2167,12.256973053827004
2849,12.25684050841954
2595,12.256711897475798
1989,12.256412977431541
2619,12.254595202142536
1689,12.252834724616875
2181,12.251824487696572
2512,12.251773349955986
1519,12.251414756878246
1877,12.25095391469816
2316,12.25080591147902
2513,12.250527264927966
2045,12.25030562393772
2676,12.248059279237639
2689,12.247589203273499
2846,12.24506430275635
2058,12.243186753596026
2884,12.242254922867456
2042,12.241519940489962
1683,12.24002071223409
2311,12.238729350287526
1954,12.237674174613074
2035,12.235427664738745
1708,12.234112555454693
1469,12.23377866345848
2425,12.231905346326421
2856,12.23082405093114
2608,12.230163728575862
2337,12.22956579430006
2836,12.22833053466778
1543,12.228133804683454
2533,12.228102883688884
1907,12.226607146066934
1754,12.225573378242373
1883,12.223379347863917
2183,12.222831364612716
2270,12.222539924712613
1624,12.221745644853318
2862,12.220530920476866
1675,12.219025959240245
2357,12.218738951339505
1719,12.218724944987772
2841,12.218604372999833
2693,12.217222278899039
2855,12.217047060398128
2368,12.21686941107655
2209,12.216370915282008
2307,12.216088296764626
1875,12.215807894472272
2521,12.214864776861978
1684,12.21445669747021
1869,12.211974986841637
1791,12.210249985612142
2257,12.209537645212318
2886,12.209353110995432
1598,12.208802220281143
2010,12.208233818805725
1690,12.207988838843502
2347,12.207761262970756
1515,12.20627004349161
2541,12.205262006453129
1986,12.204386724714997
2180,12.204037246110337
1491,12.203794578784969
2858,12.203300348118006
1940,12.202859409700332
2504,12.202686835110292
2382,12.202579548223014
2797,12.202356584082233
1465,12.201828884034624
2037,12.20171091706786
2673,12.200596531022176
1903,12.199646311732513
2597,12.198489772872948
2169,12.198385570964119
1580,12.197917587272778
2036,12.195714242437129
1715,12.195545541350883
2015,12.19483070932147
1946,12.193807089580249
2569,12.19380609359646
2829,12.191270707907387
2857,12.191085312204795
2695,12.189306790488828
1483,12.188267011593295
2227,12.185922935541727
1508,12.185192366528435
2044,12.182943765351995
2379,12.182917048294517
2677,12.18275982229256
2410,12.1799052823717
2306,12.17987522801481
2305,12.17983429278532
2160,12.179648848987325
2168,12.178834148615879
1995,12.178220892765033
2372,12.178152130195453
2587,12.177829517350288
2540,12.17699531169096
2668,12.176710046685356
2232,12.176681661023101
1609,12.173766548084386
1993,12.17167078270545
1489,12.170506310687214
2207,12.170117761240967
1676,12.168281610820342
2636,12.167551340212322
2313,12.167378797419392
2314,12.167350061463454
2671,12.167069935468257
2233,12.165576183971696
2585,12.163682659936338
2320,12.163552211188257
1485,12.161827443104777
2326,12.161653761311346
2511,12.16154355988517
2008,12.161183663415475
1607,12.161044717708743
1716,12.159974425290812
1577,12.159902583244875
2022,12.159485772259798
2107,12.159409181680651
2840,12.159264558581993
2672,12.158835005670886
2763,12.158717785917704
2538,12.157473682180104
1937,12.156489212771989
2322,12.156310701568957
1876,12.15573588176634
2717,12.155538993365612
2471,12.15535447660881
1942,12.155249150684732
2669,12.155025057541481
1691,12.153096245625784
1493,12.152591873587038
2691,12.15243212487735
2897,12.152364718707835
2847,12.151600666210646
2017,12.150458853816643
1988,12.150439519577828
2839,12.150160447056397
2276,12.148496085594736
2319,12.147989711062975
2324,12.147271202993357
2696,12.147226251190219
1639,12.146761149250052
2317,12.14675868160104
2265,12.145001922993822
2571,12.144860446796478
1641,12.144160170559402
2667,12.143351169405786
2315,12.143198474905269
1685,12.142669659483156
1872,12.142204777427725
2329,12.142190002187837
1464,12.141429855930552
1497,12.140776028349615
2358,12.140362562853571
1941,12.139909446948346
2255,12.139873573906737
2539,12.138738532338834
2622,12.138502802020934
1987,12.13719443108477
1506,12.136909088552269
2831,12.136516453901086
2330,12.136448724217036
2639,12.136445587062056
1687,12.1363841375735
1645,12.136250629676821
2902,12.136111234274283
2256,12.135598308964331
1721,12.133171805545164
1948,12.13313359908525
1984,12.132357306979682
2621,12.132010574672769
2395,12.128663522673305
2487,12.127918075526932
2312,12.12727243881809
1741,12.127180912682617
1911,12.127044851244351
2564,12.126481986115072
2074,12.126290841383351
1627,12.125875097209395
2674,12.125285826036485
2366,12.12502133906151
2050,12.12485853894149
2713,12.123179051184543
1889,12.122690789148876
1634,12.12243376315884
2323,12.12158668381503
1686,12.121392547821634
2813,12.121105709157103
2009,12.120830563367074
2803,12.119240601340026
2492,12.117257279882176
2617,12.115276208307188
2202,12.115218252494271
2594,12.113586165907709
2274,12.112758655203113
2238,12.111934938116628
1637,12.111920537478756
1728,12.110621301671294
1629,12.110213873483168
1597,12.110007489093643
1953,12.106715281735974
1769,12.1049590624345
1717,12.104378451999585
2258,12.104068909925608
2012,12.103112017154713
1635,12.102672460243351
1466,12.101439143145525
2428,12.101351067913468
2318,12.100187539623334
2822,12.09956411288688
1612,12.097089552999977
2016,12.095889649417558
2259,12.095709656176766
2261,12.095685833606028
1938,12.09437949041631
2698,12.0931840847721
2727,12.092736701372896
2637,12.092260990574442
1905,12.091863616608
1693,12.091676306256955
2014,12.091363307890605
1755,12.090772722129953
1950,12.089642111083712
2906,12.089500959457709
2252,12.088083829911684
2026,12.087594274842825
2165,12.0873165242224
1463,12.086788588735981
1522,12.086101697487562
2066,12.085595386141348
2277,12.084394015009943
1934,12.08171293222279
1765,12.081103469619734
1780,12.079775828877226
1471,12.079218166118054
2814,12.078497908814171
1694,12.078294520301405
1763,12.077623492115341
2697,12.076278672949611
1936,12.074870017996787
1743,12.0747584591169
2627,12.074585717633894
2452,12.073707900963713
1957,12.073441159619358
1855,12.072937656567108
1726,12.07272398269929
1501,12.070765627116867
1633,12.068398231614335
2699,12.06504156614456
2254,12.06483259041344
1695,12.064737742188635
2837,12.064168446051355
2061,12.062729675062323
1555,12.06247742487847
1636,12.062348984159957
1468,12.060183671301317
2282,12.057624633820016
2013,12.057273532498943
2028,12.055357750767971
1530,12.054740312232193
2447,12.053586421131403
1854,12.053491923007046
2898,12.051703562594868
2226,12.04923263029477
2607,12.048775532729062
2204,12.048684166865558
2364,12.047381079593565
1920,12.04711599576236
2883,12.045996417986084
1626,12.045620875067645
1935,12.045314323533026
1484,12.04527621638079
2275,12.045228052351138
2620,12.044771884243268
1774,12.044115865630417
2542,12.04240935917097
2876,12.040706849390112
1727,12.03940032793848
1539,12.038885555814467
2642,12.038454017729542
2675,12.038177972791424
2720,12.03529686920592
2349,12.035228698344174
2715,12.034845226005134
1647,12.033861246451618
2489,12.033747439013178
2909,12.033690294401737
1697,12.033497219194764
2584,12.032396363465262
1860,12.03215812954327
1742,12.032070287599435
2516,12.030846599589246
2885,12.029158017005681
1613,12.029039134032619
2789,12.028200664726542
1787,12.027653860026533
2478,12.027180539465611
2273,12.02679681075533
1919,12.025447729022002
2424,12.025066415648668
1847,12.023160694465448
2381,12.022322328511272
2793,12.022089479042753
2626,12.021251726376176
1760,12.018305583287157
2147,12.018037217562826
1600,12.017999784075936
2034,12.017888432956772
2878,12.0171482305403
2488,12.016323936634707
2269,12.015604473357971
1620,12.012908562412797
2866,12.012809562256631
1564,12.01210516342151
2152,12.010565259994323
2260,12.010111479081784
2739,12.009664084610788
2068,12.009620635860747
2824,12.008493965047984
2355,12.007468114707374
1606,12.005847796347469
2126,12.00402660860289
2371,12.000153989957958
2043,12.000143419392435
1467,11.999690635494275
2199,11.999255816105808
1517,11.998931219183227
1786,11.997046454065448
1899,11.997017366958728
2011,11.99549799492655
2700,11.993426710355624
1766,11.992627986541088
2635,11.991337867993376
1498,11.991307675443357
1928,11.991236626974326
2049,11.991205254237387
2356,11.989379515521492
2253,11.988586916445534
2728,11.986089687528711
1857,11.986011952840647
1514,11.9855780626597
2917,11.98395720693472
2046,11.982266231101974
2370,11.982176420968953
2844,11.98207077825745
1538,11.982060766553099
1509,11.980623559741089
2281,11.979782840981516
2173,11.978015216251569
2470,11.975480541241238
2714,11.974804969369261
1730,11.974017395672144
1512,11.973136037176666
2733,11.97312776081899
1803,11.972479444023177
2742,11.971738546398424
2403,11.97100746911977
1599,11.971006070881415
2472,11.9708196628003
2023,11.970454153625646
2188,11.969048348725508
2694,11.96868271676904
2393,11.968155442132304
1499,11.967320567973998
1762,11.9654879611358
1901,11.96371771025963
2701,11.963169433078164
1749,11.962508296303112
2716,11.96095808421129
2723,11.96066583078427
1753,11.960376648718544
2722,11.958054735549972
1516,11.95692952131723
2811,11.955348431824929
1761,11.954095144767672
2494,11.953579178627747
2201,11.95278577128176
1723,11.951475859694565
2881,11.951368403655097
2486,11.951196627345475
2153,11.951147066915777
2490,11.950719274954663
2405,11.949893350772623
1462,11.949623332465272
1933,11.94912658987091
2838,11.946739467433913
2203,11.945179459198977
1802,11.943196613199094
1759,11.94194879725783
2029,11.940362622440482
1535,11.940085709236278
2124,11.939891097287248
1906,11.939667522264205
1729,11.938829476646553
2396,11.938750497145147
1822,11.937143338540885
1646,11.93690545252487
2747,11.935659821840169
1959,11.933700385668509
2497,11.933488613358787
2882,11.932112348678743
2139,11.931764095357368
1718,11.931347258020143
2738,11.930080045798864
2734,11.929588092819616
2753,11.928486551198393
2764,11.92652542393774
1851,11.926006740436362
1610,11.925586282529066
1846,11.925425454122763
2131,11.92492916723527
1565,11.924903538213542
2502,11.924449079629545
2464,11.923915664328407
1500,11.923741251592334
2072,11.922779163216005
2566,11.922282013768719
1792,11.920903721056794
2230,11.920898470669988
1611,11.919741537231193
2493,11.919030979174636
2819,11.918840747618004
2027,11.918087371588857
2612,11.917228384335763
2518,11.91573632404984
2558,11.913479052143984
2060,11.913235449834298
2515,11.912124619369214
2187,11.912028275723491
1502,11.911800465047406
2563,11.910842343851256
2611,11.909663455184281
2912,11.909601829314033
2115,11.909571165515004
2807,11.90860173089202
2609,11.908451368745373
2055,11.908344403443703
2843,11.90646256402424
1518,11.90581380404717
1513,11.905322981646172
2415,11.90419379302718
1895,11.901129275217372
2198,11.90102386441055
2146,11.900165847295861
2692,11.899353398716846
2900,11.898919573094625
2186,11.898852123864078
2744,11.898485910903227
2817,11.898223414566242
2467,11.897985622718132
1900,11.897894342090613
1831,11.897388872721626
2412,11.897054799602422
2435,11.897053348589514
2549,11.89693134761771
2385,11.896819808250683
1660,11.895636355118892
2171,11.894183888710046
2719,11.894096697815579
2359,11.893586527442144
1750,11.892797809073278
2378,11.891305743149722
2600,11.889285796452848
2278,11.888581622033112
1722,11.88846848738413
2577,11.888249030981155
1657,11.887793398000277
1581,11.885774035179223
2414,11.885725821528327
2589,11.88540846644678
1794,11.88524029789617
2082,11.884986738071026
2704,11.884828183143206
2616,11.884809481638104
2380,11.884436476795516
2640,11.883540143127995
1658,11.882162349075614
1913,11.881926325458133
2548,11.881844718891529
1578,11.880545812687522
1654,11.880267257923197
2056,11.880254114788764
1474,11.878172489619285
2606,11.875608113009639
2172,11.874995436596791
1932,11.87413217044864
2827,11.87393840043961
2736,11.873374822619773
1783,11.87181580879572
2762,11.871311778559406
2075,11.871269263907084
2825,11.870762246076062
1656,11.869667318155066
2812,11.869273637997571
2127,11.869245065558912
2745,11.869232794636183
1824,11.868220975529912
1621,11.868114152883459
2761,11.86732605441397
2166,11.866633859847674
2354,11.866536192243073
1793,11.865268436110044
2572,11.865144125872202
2155,11.864430035879021
1894,11.863139261010813
2776,11.863039068735558
2651,11.86086185293805
1570,11.85973526879931
2450,11.859045826300502
1561,11.858323143218357
1579,11.857904974115566
2241,11.857882974938633
1845,11.857486884694223
2546,11.8572562289867
1858,11.856412705945408
2240,11.856175657159579
2480,11.855637331132783
2615,11.855581829610866
2560,11.854536930127619
2729,11.853847451953245
2053,11.853455008273341
1818,11.853368896776988
2561,11.853141203845123
2148,11.85293011523653
1511,11.851883840992627
1553,11.851795374846988
2104,11.850533538631707
2770,11.850203244090252
1902,11.850181387568973
1835,11.849873294338497
1772,11.848421852340973
1758,11.848243832789466
2773,11.846870066382147
2246,11.845624915647626
2465,11.845328586598518
2524,11.84414869410985
2870,11.843065315348698
1655,11.842985457455192
2760,11.842849953929846
2547,11.84229263125468
2545,11.839759034731669
1510,11.83923363002259
1528,11.83765166668989
2427,11.836581887978271
2861,11.836360517664307
2526,11.836243786498938
2529,11.83521871674395
2808,11.835020378140038
2143,11.834614167415419
2111,11.834489997387566
2804,11.831707419516615
2743,11.831254092537646
2759,11.831207729936517
2390,11.830763362040289
2095,11.83021782744727
1541,11.829701952250486
1844,11.829417547704777
1807,11.829315898970462
2138,11.829155130131925
1955,11.828504868373034
2891,11.82837392203415
2649,11.827911629498423
2648,11.82706137045049
2083,11.826977560237962
2141,11.826499707534683
1574,11.82611765062669
2601,11.824274772614794
2826,11.823665398089133
2059,11.823649354612984
2047,11.822511083339748
2863,11.822400458266557
2879,11.820228038445144
1770,11.818893118519139
2386,11.818320039135216
2741,11.817985275777176
1965,11.817427287003005
2225,11.817213152061571
2239,11.8148454890325
2206,11.814818070888396
1590,11.814211377390787
2525,11.814009661485354
2149,11.813795221516239
1966,11.811389952619686
2406,11.81005791724315
2740,11.809560764394975
2093,11.809264169265239
2404,11.808673267492292
1572,11.807581682004736
2112,11.806239647820147
2517,11.806103122178914
1804,11.805467826013626
2421,11.80544969112431
2200,11.805269500696232
1588,11.804253081682635
2098,11.804138566688765
2179,11.803621145085776
2090,11.803027146779499
2140,11.802709714622441
2077,11.8023872697187
1648,11.801784335543928
2562,11.80099973671566
2802,11.800227047248335
2768,11.799003189436084
1585,11.798855082843787
2854,11.798855082843787
1778,11.794512693716207
1819,11.793948203049569
2755,11.792876422891279
2387,11.792325955505968
2216,11.792271241030763
1931,11.79132497475147
1830,11.790778709993212
1619,11.790074058745816
2432,11.790002569849378
2279,11.78820944285165
1930,11.788203179444745
1874,11.787538957689279
1841,11.787212074913457
1805,11.78704778652195
2559,11.786888463552305
2730,11.784448001208787
2073,11.784185705043162
2588,11.783376123917407
1795,11.7831466963166
2394,11.782607749525473
1622,11.78157786019342
1918,11.781555906357685
2551,11.781023497960513
2389,11.779919895827367
2501,11.779577867140619
1595,11.779288284400883
1571,11.779160964393983
2777,11.77892938407509
2067,11.777100774795748
2363,11.776874482510776
1879,11.776713376083116
2408,11.776427438128069
2448,11.774835117069223
1843,11.774577874505495
2523,11.773412635796651
1904,11.771774646040818
2145,11.771336480599556
2409,11.770641864614763
1529,11.769565739718086
2079,11.769453726251681
2101,11.769399375074173
2094,11.769026638546439
1806,11.768931786033825
2820,11.767902637729073
1893,11.767810161460725
1773,11.767374727138517
2052,11.766397307942242
1547,11.765513990867024
2527,11.765380695833562
1533,11.7653081493118
2746,11.76488802928151
1927,11.764660281737601
2144,11.764591342925897
2766,11.764369014535562
1521,11.763736655188277
2019,11.76276542582801
2087,11.762370867113463
2193,11.76193639585391
2774,11.761869831647756
2064,11.761440131935215
2444,11.760285489355278
2460,11.75992858707568
1542,11.759599516920483
2426,11.759407569944662
2048,11.758665992657257
2285,11.75864803297891
1840,11.758013664187608
2110,11.757209068491226
1896,11.756707184838643
2859,11.75634224279696
2185,11.755356545681048
2721,11.754873550793679
2433,11.754709826158956
2081,11.754379025634192
2868,11.753116220247964
1909,11.752929238221972
2726,11.752321802472272
2434,11.751689827768889
2205,11.75121244057583
1797,11.751081359454847
1569,11.74987581532194
1853,11.74974553202012
2117,11.747618759829615
2137,11.746989605679698
2413,11.74601503582445
1552,11.745859653455003
1834,11.745608278351833
1836,11.745459991790598
1649,11.744440174761603
1801,11.744333155353827
2214,11.744227301675407
1785,11.742861976144507
2703,11.74206922511029
2418,11.741680922294517
1808,11.741177384056364
1829,11.74054373113488
2125,11.739609561424222
1852,11.739279830771018
2130,11.739109751244683
2416,11.73863555721613
1592,11.738591435626956
2462,11.737995224031575
2481,11.737677695220574
2142,11.737061825487162
2250,11.736859864214855
2865,11.736616932001507
2197,11.736605050125334
1891,11.736495643171027
1562,11.734660664848185
2543,11.734553085862505
2877,11.733361617373873
1796,11.733265365889505
1771,11.73185506760788
2151,11.731767300095717
1880,11.731662703880367
1775,11.731231084116384
2391,11.729927241108767
2361,11.729764695599275
2565,11.72966215071034
2423,11.729503967293532
1768,11.729379900134456
2860,11.72702611483673
1735,11.726710326841104
1833,11.726412243619691
2869,11.726341823375664
1859,11.725628865175588
1825,11.725217156095823
2398,11.725066105679351
2528,11.72416283195552
1781,11.721577673666733
2650,11.721154138491697
2184,11.72103476441698
1861,11.720436167691231
2430,11.719722988934924
2785,11.718944668991934
2735,11.718859866048755
1520,11.717296202527312
2555,11.717220685091457
2644,11.716844921162028
2482,11.71654182233574
2874,11.716406845135912
2133,11.715782453778775
2102,11.715375091278638
2567,11.715362386313892
2402,11.715322787421055
2918,11.7149866604509
2466,11.714850484890638
2451,11.712855067530215
1898,11.711908597375752
2417,11.711488416562268
2873,11.710740637046989
2431,11.710654313080312
1534,11.710415885210875
2086,11.710368679744839
2708,11.709414629343067
2809,11.709084327857745
2484,11.708730823696111
1546,11.70818307456501
1810,11.707806598569737
2062,11.707094755097977
2749,11.707017960833065
2702,11.706890149183995
2821,11.70658329262906
2769,11.705711241979994
1731,11.70540315164024
2455,11.704922781768815
2249,11.70413656151854
2085,11.703232586590655
2575,11.701769532270088
2725,11.701680149952761
2018,11.700982237724865
2477,11.700415124286547
2750,11.69964490517753
2810,11.698926038654504
1560,11.697624611270355
1531,11.6975832104618
1776,11.696481111146603
1582,11.69557082637911
1593,11.695137809946583
1550,11.694517749195898
1838,11.694019308462199
2751,11.692932536674858
2251,11.691510155431464
2128,11.691479285185327
2065,11.691337962115533
1557,11.690934412440342
2908,11.690815040992439
2576,11.689829450706423
1910,11.68873714612016
2420,11.68765246150912
2818,11.687621041975916
2479,11.68584681598026
2284,11.68523041763221
2092,11.68489329420708
2710,11.684290249069418
2419,11.683698379995823
1850,11.68222958584466
2732,11.681745520954678
2888,11.6817075638283
1961,11.681143879448294
1625,11.680723198488021
2544,11.679642222825612
2105,11.677266178383542
1526,11.6756933365204
2530,11.674055218328283
2613,11.673917519013749
2614,11.673520302078186
2458,11.672555486099792
1890,11.672467751249188
2440,11.671107884533674
2707,11.671041667576372
2132,11.670069170495147
1800,11.669291219530457
1475,11.668248185869706
2212,11.66689834374204
2795,11.666500467042743
1651,11.666435540879116
2485,11.666187658448575
2446,11.6661323401031
2476,11.665687919022005
2748,11.665451739174669
1618,11.66487510040861
2443,11.664351577972774
1828,11.664142524597239
2080,11.663845515300238
2078,11.663324446630236
2705,11.663176389362265
2113,11.662399326167998
1556,11.662347330381241
1821,11.662154464568973
1548,11.661985561545874
2500,11.660367694369292
2580,11.659942655239078
2775,11.658009382341431
2114,11.657774954253268
2116,11.655501905952393
2737,11.654983795653598
2880,11.654640250077906
1897,11.653663895754626
1798,11.651924579878404
1734,11.651043027055023
2360,11.650253415149301
2286,11.650019606676874
1523,11.64933555024305
2456,11.64693339901995
2875,11.645688364165602
2118,11.645536511463192
2438,11.645328021616972
1849,11.645048227608266
2057,11.643389042813807
2242,11.64281914955392
2076,11.642513620509453
1525,11.64180940246351
2724,11.641726123110026
1540,11.641385018203039
2552,11.63926577988521
2422,11.638913066041086
2845,11.637212687681057
2463,11.634979674055785
1551,11.634445587221352
1659,11.634379610134381
2570,11.633905282883065
2210,11.63374413552195
2243,11.633432687963456
1732,11.632178408380442
2787,11.63214382813594
1554,11.63176856254954
2554,11.629728474237266
2871,11.628438379350403
2706,11.62810670822438
1764,11.627152671823273
2731,11.626509342998633
1960,11.625341736382877
2483,11.624600068912702
2088,11.623077793944866
2779,11.621765817817819
2643,11.62152072587028
2120,11.621363461054885
2134,11.621360282859964
2063,11.620813602129118
2388,11.620243003968183
2495,11.617842245136487
1602,11.61686088318556
2778,11.616695411990788
1817,11.616415142349776
1789,11.616309680490307
2020,11.616284048943562
1832,11.615597185583294
2211,11.614786091938484
2411,11.613614144448617
1756,11.611969616382659
1809,11.611887319835201
2154,11.611550817975315
1813,11.61136722268597
2070,11.609747760777834
